date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:20	41800/41800	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:38:04%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:21	88764/88764	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:38:18%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:22	84804/84804	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:44%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:22	84804/84804	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:44%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thind41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:22	37788/37788	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:38:28%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:22	84636/84636	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:38:38%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Thin.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:23	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20May%202021%2017:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gallery/Gallery.eot?n1z373	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gallery/Galleryd641.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:23	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20May%202021%2017:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gallery/Gallery.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gallery/Galleryd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:23	3956/3956	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20May%202021%2017:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gallery/Gallery.woff?n1z373	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gallery/Galleryd641.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:24	3880/3880	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20May%202021%2017:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gallery/Gallery.ttf?n1z373	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gallery/Galleryd641.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:24	8431/8431	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2027%20May%202021%2017:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gallery/Gallery.svg?n1z373	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gallery/Galleryd641.svg	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:25	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2020:48:35%20GMT	https://theme-land.com/gamefi/assets/images/favicon.ico	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/images/favicon.ico	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
17:48:25	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2020:48:36%20GMT	https://theme-land.com/gamefi/assets/images/loading.gif	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/images/loading.gif	(from https://theme-land.com/gamefi/assets/css/vendor/gallery.min.css)
